Año,Clave cuenca,Clave Región,Región hidrológica,Descripcion,RHA,Clave RHA,Nombre de cuenca,ExtraccionSuperficial,Area,DisponibilidadMediaAnua,EscurrimientoNatural
2017,3003,19,Grijalva-Usumacinta,"Santo Domingo: Desde el nacimiento del Río Santo Domingo y su confluencia con el Río Suchiapa, hasta su confluencia con el Río Grijalva.",Frontera Sur,XI,Zacualpa,4.824,587.575,3.848,227.185
2017,3004,19,Grijalva-Usumacinta,"Presa Chicoasén: Desde donde se localiza la cortina la cortina de la Presa La Angostura, hasta la cortina de la Presa Chicoasén.",Frontera Sur,XI,Papizaca,4.136,238.472,1.406,84.057
2017,3005,19,Grijalva-Usumacinta,"Chicoasén: Desde el nacimiento del Río Chicoasén, hasta su confluencia con el Río Grijalva.",Frontera Sur,XI,Presa La Concordia,1.804,608.085,4.406,312.873
2017,3006,19,Grijalva-Usumacinta,"Encajonado: Desde el nacimiento del Río Encajonado, hasta su confluencia con el Río de La Venta.",Frontera Sur,XI,Selegua,89.713,811.432,29.372,255.222
2017,3007,19,Grijalva-Usumacinta,"Cintalapa: Desde el nacimiento del Río Cintalapa, hasta su confluencia con el Río Soyatenco.",Frontera Sur,XI,San Miguel,14.578,1032.13,56.274,303.951
2017,3008,19,Grijalva-Usumacinta,"Soyatenco: Desde el nacimiento del Río Soyatenco, hasta su confluencia con el Río Cintalapa.",Frontera Sur,XI,La Concordia,87.889,360.057,7.033,167.964
2017,3009,19,Grijalva-Usumacinta,"Alto Grijalva: Desde el Río Grijalva en su confluencia con el Río Chicoasén y la Presa Chicoasén, hasta su desembocadura en la Presa Nezahualcóyotl.",Frontera Sur,XI,Aguacatenco,169.524,2249.92,6.639,516.317
2017,301,7,B.C. Suroeste,"La Purísima: Desde el nacimiento del Arroyo La Purísima, hasta su desembocadura en el Océano Pacífico.",Península de Baja California,I,La Purísima,4.4852,3898.27,31.3691,39.8381
2017,3010,19,Grijalva-Usumacinta,"De La Venta: Desde el Río de La Venta en su confluencia con los ríos Soyatenco, Cintalapa y Encajonado, hasta la Presa Nezahualcóyotl.",Frontera Sur,XI,Aguzarca,0.435,576.804,5.998,349.303
2017,3011,19,Grijalva-Usumacinta,"Chapopote: Desde el nacimiento del Río el Cedro, hasta su desembocadura  en la Presa Nezahualcóyotl.",Frontera Sur,XI,San Pedro,13.406,1050.97,6.145,367.416
2017,3012,19,Grijalva-Usumacinta,"Presa Nezahualcóyotl: Desde la desembocadura de los ríos el Cedro, de La Venta y Grijalva, hasta la cortina de la Presa Nezahualcóyotl.",Frontera Sur,XI,Grande o Salinas,6.009,738.92,9.458,550.972
2017,3013,19,Grijalva-Usumacinta,"Tzimbac: Desde el nacimiento del Río Tzimbacnho, hasta la estación hidrométrica Tzimbac.",Frontera Sur,XI,Presa La Angostura,9323.3,3267.48,301.57,1205.87
2017,3014,19,Grijalva-Usumacinta,"Zayula: Desde el nacimiento del Río Zayula, hasta su desembocadura en la Presa Peñitas.",Frontera Sur,XI,Hondo,6.314,489.441,4.806,120.971
2017,3015,19,Grijalva-Usumacinta,"Presa Peñitas: Desde el Río Mezcalapa donde se localiza la cortina de la Presa Nezahualcóyotl, hasta la cortina de la Presa Peñitas.",Frontera Sur,XI,Tuxtla Gutiérrez,5.211,382.081,2.642,66.715
2017,3016,19,Grijalva-Usumacinta,"Paredón: Desde el nacimiento del Río Paredón, hasta su confluencia con el Río Mezcalapa.",Frontera Sur,XI,Suchiapa,21.482,2041.02,15.3,389.919
2017,3017,19,Grijalva-Usumacinta,"Platanar: Desde el nacimiento del Río Platanar, hasta su confluencia con el Río Mezcalapa.",Frontera Sur,XI,Santo Domingo,22.757,2061.68,19.414,491.897
2017,3018,19,Grijalva-Usumacinta,"Mezcalapa: Desde donde se localiza la Presa Peñitas y su confluencia con los ríos Paredón y Platanar, hasta la EH Samaría.",Frontera Sur,XI,Presa Chicoasén,11976.3,2616.96,853.644,589.694
2017,3019,19,Grijalva-Usumacinta,"El Carrizal: Desde el Río Mezcalapa donde se localiza la estación la EH Reforma, hasta su confluencia con el Río Grijalva.",Frontera Sur,XI,Chicoasén,5.537,956.155,37.745,395.436
2017,302,7,B.C. Suroeste,"Mezquital Seco: Desde el nacimiento del Arroyo San Venancio, hasta su desembocadura en el Océano Pacífico.",Península de Baja California,I,Mezquital Seco,0.147565,2013.7,21.4589,24.0071
2017,3020,19,Grijalva-Usumacinta,"Tabasquillo: Desde del Río Grijalva en su confluencia con el Río Carrizal, hasta su confluencia con el Río Usumacinta.",Frontera Sur,XI,Encajonado,0.618,1715.06,62.619,303.941
2017,3021,19,Grijalva-Usumacinta,"Cunduacán: Desde el nacimiento del Arroyo Nacajuca, hasta su confluencia con el Río Samaría.",Frontera Sur,XI,Cintalapa,15.533,1298.2,33.749,175.229
2017,3022,19,Grijalva-Usumacinta,"Samaría: Desde el Río Samaría donde se localiza la estación hidrométrica Samaría, hasta su confluencia con el Río González.",Frontera Sur,XI,Soyatenco,4.919,1037.62,37.016,183.157
2017,3023,19,Grijalva-Usumacinta,"Caxcuchapa: Desde el nacimiento de los arroyos Seco y Caxcuchapa, hasta su desembocadura en la Laguna Mecoacán.",Frontera Sur,XI,Alto Grijalva,10945.2,302.622,1949.11,92.812
2017,3024,19,Grijalva-Usumacinta,"Basca: Desde el nacimiento del Río Basca, hasta su confluencia con el Río Tulijá.",Frontera Sur,XI,De La Venta,5.769,1367.69,199.042,316.753
2017,3025,19,Grijalva-Usumacinta,"Yashijá: Desde el nacimiento del Río Yashijá, hasta su confluencia con el Río Tulijá.",Frontera Sur,XI,Chapopote,9.393,599.375,36.627,175.473
2017,3026,19,Grijalva-Usumacinta,"Shumulá: Desde el nacimiento del Río Shumulá, hasta su confluencia con el Río Yashijá.",Frontera Sur,XI,Presa Nezahualcóyotl,13381,1818.25,5203.96,1169.48
2017,3027,19,Grijalva-Usumacinta,"Puxcatán: Desde el nacimiento del Río Puxcatán, hasta su confluencia con el Río Chinal.",Frontera Sur,XI,Tzimbac,20.069,251.479,206.35,451.122
2017,3028,19,Grijalva-Usumacinta,"Chacté: Desde el nacimiento del Río Chacté, hasta su confluencia con el Río de los Plátanos.",Frontera Sur,XI,Zayula,399.201,430.714,334.795,731.727
2017,3029,19,Grijalva-Usumacinta,"De los Plátanos: Desde el nacimiento del Río de los Plátanos, hasta su confluencia con el Río Chacté.",Frontera Sur,XI,Presa Peñitas,15454.1,578.369,13144.8,710.489
2017,303,7,B.C. Suroeste,"Santo Domingo: Desde el nacimiento del Arroyo Santo Domingo, hasta su desembocadura en el Océano Pacífico.",Península de Baja California,I,Santo Domingo,0.618051,4715.66,59.8063,67.1381
2017,3030,19,Grijalva-Usumacinta,"Tulijá: Desde el nacimiento del Río Tulijá, hasta su confluencia con el Río Puxcatán.",Frontera Sur,XI,Paredón,0.689,387.296,553.148,556.112
2017,3031,19,Grijalva-Usumacinta,"Macuxpana: Desde el nacimiento del Río Chinal y su confluencia con el Río Puxcatán, hasta su confluencia con el Río Tulijá.",Frontera Sur,XI,Platanar,0.39,440.275,796.776,800.607
2017,3032,19,Grijalva-Usumacinta,"Almendro: Desde el Río Almendro en su confluencia de los ríos de los Plátanos y Chacté con el Río Almendro, hasta la EH Tapijulapa.",Frontera Sur,XI,Mezcalapa,43.644,694.161,15318,804.67
2017,3033,19,Grijalva-Usumacinta,"Chilapa: Desde las confluencias de los ríos Puxcatán y Tulijá con el Río Tepetitlán, hasta su confluencia con el Río Chilapa.",Frontera Sur,XI,El Carrizal,4.132,1151.14,8700.95,1042.42
2017,3034,19,Grijalva-Usumacinta,"Tacotalpa: Desde el Río Tacotalpa en la estación hidrométrica Tapijulapa, hasta su confluencia con el Río de La Sierra.",Frontera Sur,XI,Tabasquillo,0.232,231.67,8996.61,295.885
2017,3035,19,Grijalva-Usumacinta,"Chilapilla: Desde el Río Chilapilla en su confluencia con el Río Chilapa, hasta su desembocadura en la Laguna Matillas.",Frontera Sur,XI,Cunduacán,2.379,377.738,271.223,272.263
2017,3036,19,Grijalva-Usumacinta,"De la Sierra: Desde el nacimiento del Río de La Sierra, hasta su confluencia con el Río Pichucalco.",Frontera Sur,XI,Samaría,12.942,686.375,8411.39,472.749
2017,3037,19,Grijalva-Usumacinta,Pichucalco: Desde el nacimiento del Río Pichucalco su confluencia con el Río de La Sierra.,Frontera Sur,XI,Caxcuchapa,2.113,509.974,358.904,359.508
2017,3038,19,Grijalva-Usumacinta,"Viejo Mezcalapa: Desde el Río Viejo Mezcalapa donde se localizan las compuertas de Macayo, hasta su confluencia con el Río Pichucalco.",Frontera Sur,XI,Basca,1.205,416.437,431.239,433.925
2017,3039,19,Grijalva-Usumacinta,"Azul: Desde el nacimiento del Río Azul, hasta la estación hidrométrica El Rosario.",Frontera Sur,XI,Yashijá,1.239,560.844,284.488,286.392
2017,304,7,B.C. Suroeste,"Bramonas: Desde el nacimiento del Arroyo Bramonas, hasta su desembocadura en el Océano Pacífico.",Península de Baja California,I,Bramonas,0.440723,7245.1,75.1224,83.959
2017,3040,19,Grijalva-Usumacinta,"Tzanconeja: Desde nacimiento del Río Tzaconeja, hasta su confluencia con el Río Jatate.",Frontera Sur,XI,Shumulá,6.715,993.856,736.99,742.784
2017,3041,19,Grijalva-Usumacinta,"Perlas: Desde el nacimiento del Río Perlas, hasta su confluencia con el Río Jatate.",Frontera Sur,XI,Puxcatán,3.038,683.118,549.002,553.696
2017,3042,19,Grijalva-Usumacinta,"Comitán: Desde el nacimiento del Río Grande de Comitán, hasta su desembocadura en el Lago Tziscao.",Frontera Sur,XI,Chacté,10.066,1493.21,859.165,866.172
2017,3043,19,Grijalva-Usumacinta,"Margaritas: Desde el nacimiento del Río Margaritas, hasta su desembocadura cerca de la localidad Ojo de Agua II (Cuenca Cerrada).",Frontera Sur,XI,De los Plátanos,7.802,637.339,294.216,297.703
2017,3044,19,Grijalva-Usumacinta,"Jatate: Desde el Río Jatate donde se localiza la EH El Rosario y su confluencia con los ríos Tzanconeja, Perlas y Azul, hasta su confluencia con el Río Lacantún.",Frontera Sur,XI,Tulijá,5.217,1697.3,3683.67,2240.23
2017,3045,19,Grijalva-Usumacinta,"Ixcán: Desde su entrada del Río Ixcán a territorio nacional, hasta la EH Ixcán.",Frontera Sur,XI,Macuxpana,5.44,1165.51,1806.13,1262.04
2017,3046,19,Grijalva-Usumacinta,"Chajul: Desde su entrada del Río Chajul a territorio nacional, hasta la estación hidrométrica Chajul.",Frontera Sur,XI,Almendro,6.592,1045,2022.68,868.876
2017,3047,19,Grijalva-Usumacinta,"Lacanjá: Desde el nacimiento del Río Lacanjá, hasta su confluencia con el Río Lacantún.",Frontera Sur,XI,Chilapa,22.93,2238.82,8296.88,2808.74
2017,3048,19,Grijalva-Usumacinta,"San Pedro: Desde el nacimiento del Río Tzendales, hasta su confluencia con el Río Lacantún.",Frontera Sur,XI,Tacotalpa,1.503,504.223,2537.33,514.516
2017,3049,19,Grijalva-Usumacinta,"Laguna Miramar: Desde la Laguna Miramar y el Río Azul, hasta su confluencia en el Río Lacantún.",Frontera Sur,XI,Chilapilla,1.135,672.541,651.302,652.44
2017,305,7,B.C. Suroeste,"Santa Rita: Desde el nacimiento del Arroyo Cañada Uña de Gato, hasta su desembocadura en el Océano Pacífico.",Península de Baja California,I,Santa Rita,0.9692,2161.31,24.8946,28.7375
2017,3050,19,Grijalva-Usumacinta,"Euseba: Desde el nacimiento del Río Euseba , hasta su confluencia con el Río Lacantún.",Frontera Sur,XI,De La Sierra,20.181,1074.66,1432.43,1446.47
2017,3051,19,Grijalva-Usumacinta,"Caliente: Desde el nacimiento del Río Caliente, hasta su confluencia con el Río Lacantún.",Frontera Sur,XI,Pichucalco,4.151,1239.13,1736.05,1740.29
2017,3052,19,Grijalva-Usumacinta,"Seco: Desde el nacimiento del Rio Dolores, hasta su confluencia con el Río Lacantún.",Frontera Sur,XI,Viejo Mezcalapa,2.141,639.941,475.856,477.935
2017,3053,19,Grijalva-Usumacinta,"Santo Domingo: Desde el nacimiento del Río Santo Domingo, hasta su confluencia con el Río Lacantún.",Frontera Sur,XI,Azul,4.763,1387.85,634.94,638.661
2017,3054,19,Grijalva-Usumacinta,"Lacantún: Desde el Río Lacantún en su confluencia con los ríos Lacanja, San Pedro, Azul, Jatate, Euseba, Caliente, Seco, Santo Domingo, y Comitán, hasta su confluencia con el Río Usumacinta.",Frontera Sur,XI,Tzanconeja,6.85,2446.29,1112,1118.54
2017,3055,19,Grijalva-Usumacinta,"San Pedro: Desde la entrada del Río San Pedro a territorio nacional, hasta su confluencia con el Río Usumacinta.",Frontera Sur,XI,Perlas,0.305,751.051,497.265,499.095
2017,3056,19,Grijalva-Usumacinta,"Chixoy: Desde el nacimiento del Río Chixoy, hasta su confluencia con el Río Usumacinta.",Frontera Sur,XI,Comitán,11.802,785.796,298.16,306.28
2017,3057,19,Grijalva-Usumacinta,"Chocaljah: Desde el nacimiento del Río Chocaljah, hasta su confluencia con el Río Usumacinta.",Frontera Sur,XI,Margaritas,9.198,637.954,276.285,283.104
2017,3058,19,Grijalva-Usumacinta,"Chacamax: Desde el nacimiento del Río Chacamax, hasta su confluencia con el Río Usumacinta.",Frontera Sur,XI,Jatate,1.911,1582.28,3196.51,954.46
2017,3059,19,Grijalva-Usumacinta,"Usumacinta: Desde el Río Usumacinta donde se localiza la EH El Tigre y su confluencia con los ríos Chacamax, San Pedro, Chocaljah, Chixoy y Lacantún, hasta su confluencia con el Río Grijalva.",Frontera Sur,XI,Ixcán,0.008,15.4047,3976.33,14.818
2017,306,7,B.C. Suroeste,"Las Pocitas-San Hilario: Desde el nacimiento del Arroyo Las Pocitas, hasta su desembocadura en el Océano Pacífico.",Península de Baja California,I,Las Pocitas-San Hilario,0.4692,2361.18,29.6598,33.4767
2017,3060,19,Grijalva-Usumacinta,"Grijalva: Desde el Río Grijalva en su confluencia con los ríos Puxcatán, Chilapilla y de La Sierra con el Río Grijalva, hasta su desembocadura en el Golfo de México.",Frontera Sur,XI,Chajul,0,15.6487,1930.04,14.642
2017,3061,19,Grijalva-Usumacinta,"Palizada: Desde el Río Palizada en su confluencia con el Río Usumacinta, hasta su desembocadura en la Laguna Las Cruces.",Frontera Sur,XI,Lacanjá,1.082,2023.35,1286.7,1290.74
2017,3062,19,Grijalva-Usumacinta,"San Pedro y San Pablo: Desde el Río San Pedro y San Pablo en su confluencia con el Río Usumacinta, hasta su desembocadura en el Golfo de México.",Frontera Sur,XI,San Pedro,0.02,1475.64,1181.62,1185.08
2017,3063,19,Grijalva-Usumacinta,"Laguna del Este: Desde donde se localiza la Laguna del Este, hasta su desembocadura en la Laguna de Términos.",Frontera Sur,XI,Laguna Miramar,0.328,386.064,325.936,326.89
2017,3064,19,Grijalva-Usumacinta,"Laguna de Términos: Desde donde se localiza  la Laguna de Términos, hasta su desembocadura en el Golfo de México.",Frontera Sur,XI,Euseba,0.22,447.463,401.508,402.739
2017,3065,19,Grijalva-Usumacinta,"Mamatel: Desde el nacimiento del Río Mamantel, hasta su desembocadura en la Laguna de Términos.",Frontera Sur,XI,Caliente,0.254,262.94,285.258,286.157
2017,3066,19,Grijalva-Usumacinta,"Cumpan: Desde el nacimiento del Río Cumpan, hasta su desembocadura en la Laguna de Términos.",Frontera Sur,XI,Seco,1.5,426.154,518.086,520.048
2017,3067,19,Grijalva-Usumacinta,"Laguna del Pom y Atasta: Desde las lagunas del Pom y Atasta, hasta su desembocadura en la Laguna de Términos.",Frontera Sur,XI,Santo Domingo,1.865,604.101,411.274,413.308
2017,3068,19,Grijalva-Usumacinta,Alto Río Candelaria: Desde su origen en territorio mexicano hasta la estación hidrométrica Candelaria.,Frontera Sur,XI,Lacantún,4.495,2601.54,16245.1,2026.95
2017,3069,19,Grijalva-Usumacinta,Bajo Río Candelaria: Desde la estación hidrométrica Candelaria hasta su desembocadura a la Laguna de Términos.,Frontera Sur,XI,San Pedro,4.363,2113.43,3130.54,1174.3
2017,307,7,B.C. Suroeste,"Conejos-Los Viejos: Desde el nacimiento del Arroyo Guadalupe de la Herradura, hasta su desembocadura en el Océano Pacífico.",Península de Baja California,I,Conejos-Los Viejos,0.033,1784.74,14.6314,16.2938
2017,3070,19,Grijalva-Usumacinta,Río Champotón 1: Desde su nacimiento hasta la estación hidrométrica Canasayab.,Frontera Sur,XI,Chixoy,2.495,1123.54,29097.4,732.222
2017,3071,19,Grijalva-Usumacinta,Río Champotón 2: Desde la estación hidrométrica Canasayab hasta su desembocadura al Golfo de México.,Frontera Sur,XI,Chocaljah,1.559,971.95,645.93,648.037
2017,3072,19,Grijalva-Usumacinta,Río Escondido: Desde su nacimiento hasta su desembocadura al Río Hondo.,Frontera Sur,XI,Chacamax,6.21,1375.03,1180.62,1188.39
2017,3073,19,Grijalva-Usumacinta,"Río Casas Grandes 1: Desde el nacimiento del Río San Miguel, hasta la estación hidrométrica Casas Grandes.",Frontera Sur,XI,Usumacinta,75.388,6829.81,58812,5295.93
2017,3074,19,Grijalva-Usumacinta,"Río Casas Grandes 2: Desde donde se localiza la estación hidrométrica Casas Grandes, hasta la desembocadura del Río Casas Grandes en la Laguna de Guzmán.",Frontera Sur,XI,Grijalva,61.608,1835.47,45648.5,1874.13
2017,3075,19,Grijalva-Usumacinta,"Hacienda San Francisco-Juguete-Madero-Palomas: Desde el nacimiento de varias corrientes, hasta su desembocadura en la Laguna Palomas.",Frontera Sur,XI,Palizada,0.443,1269.44,20531.9,957.654
2017,3076,19,Grijalva-Usumacinta,"Laguna de Babicora: Desde el nacimiento del Arroyo Las Varas y otras pequeñas corrientes, hasta su desembocadura en la Laguna de Babicora.",Frontera Sur,XI,San Pedro y San Pablo,0.047,781.825,20753.6,1122.7
2017,3077,19,Grijalva-Usumacinta,"Río Santa María 1: Desde el nacimiento del Río Santa María, hasta la Presa El Tintero.",Frontera Sur,XI,Laguna del Este,57.941,1001.41,21140.6,604.09
2017,3078,19,Grijalva-Usumacinta,"Río Santa María 2: Desde donde se localiza la Presa El Tintero, hasta su desembocadura en la Laguna Santa María.",Frontera Sur,XI,Laguna de Términos,0.008,2909.34,1675.84,1675.85
2017,3079,19,Grijalva-Usumacinta,"Laguna El Sabinal: Desde el nacimiento de pequeñas corrientes, hasta su desembocadura en la Laguna El Sabinal.",Frontera Sur,XI,Mamatel,4.475,1155.56,667.391,670.493
2017,308,7,B.C. Suroeste,"Melitón Albañez: Desde el nacimiento del Arroyo Los Altares, hasta su desembocadura en el Océano Pacífico.",Península de Baja California,I,Melitón Albañez,0.015,1612.23,15.4604,17.1949
2017,3080,19,Grijalva-Usumacinta,Desierto de Samalayuca: Desde el nacimiento del Arroyo El Queso y otras pequeñas corrientes que se infiltran dentro de la misma cuenca hidrológica.,Frontera Sur,XI,Cumpan,1.25,3005.34,1692.3,1693.23
2017,3081,19,Grijalva-Usumacinta,"Laguna La Vieja: Desde el nacimiento de pequeñas corrientes, hasta su desembocadura en la Laguna La Vieja.",Frontera Sur,XI,Laguna del Pom y Atasta,0.186,1196.1,1232.74,1232.79
2017,3082,19,Grijalva-Usumacinta,"Río del Carmen 1: Desde el nacimiento del Río Santa Clara hasta, la Presa Las Lajas.",Península de Yucatán,XII,Alto Río Candelaria,1.827,9665.5,1632.83,1395.09
2017,3083,19,Grijalva-Usumacinta,Río del Carmen 2: Desde donde se localiza la Presa Las Lajas hasta la desembocadura del Río del Carmen en la Laguna de Patos.,Península de Yucatán,XII,Bajo Río Candelaria,23.773,1474.81,1846.44,216.355
2017,309,7,B.C. Suroeste,"La Matanza: Desde el nacimiento del Arroyo Grande, hasta su desembocadura en el Océano Pacífico.",Península de Baja California,I,La Matanza,0.724055,426.821,6.97657,8.55625
2017,310,7,B.C. Suroeste,"Cañada Honda: Desde el nacimiento del Arroyo Cañada Honda, hasta su desembocadura en el Océano Pacífico.",Península de Baja California,I,Cañada Honda,0.003,40.3507,0.584608,0.652898
2017,3101,37,Yucatán Oeste,Rancho El Cuarenta: Desde el nacimiento de pequeñas corrientes que se infiltran dentro de la misma cuenca hidrológica.,Península de Yucatán,XII,Río Champotón 1,2.08891,256.647,610.218,612.736
2017,3102,37,Yucatán Oeste,"Arroyo Roma: Desde el nacimiento de pequeñas corrientes, hasta su desembocadura en la Laguna de Patos.",Península de Yucatán,XII,Río Champotón 2,0.516224,407.848,733.601,123.469
2017,3103,37,Yucatán Oeste,"Arroyo El Carrizo: Desde el nacimiento del Arroyo El Carrizo y otras corrientes, hasta su desembocadura en la Laguna El Cuervo.",Península de Yucatán,XII,Campeche,0,736.351,0,0
2017,3104,37,Yucatán Oeste,Arroyo El Burro: Desde el nacimiento del Arroyo El Burro y otras pequeñas corrientes que se infiltran dentro de la misma cuenca hidrológica.,Península de Yucatán,XII,Arroyo Siho,0.002,629.268,5.89476,5.89706
2017,3105,37,Yucatán Oeste,Félix U. Gómez: Desde el nacimiento el nacimiento de pequeñas corrientes que se infiltran dentro de la misma cuenca hidrológica.,Península de Yucatán,XII,Calakmul,0.004,15242.5,3.54385,3.54748
