"","Año","Clave cuenca","Clave Región","Región hidrológica","Descripcion","RHA","Clave RHA","Nombre de cuenca","ExtraccionSuperficial","Area","DisponibilidadMediaAnua","EscurrimientoNatural"
"6337",2018,1230,20,"Lerma-Santiago","Río del Valle: Desde su nacimiento, hasta su confluencia con el Río Verde","Lerma Santiago Pacífico","VIII","Río del Valle","50.1957","763.084","0.064991","58.4102"
"6338",2018,1231,20,"Lerma-Santiago","Río Verde 1: Desde donde se localizan la EH Paso del Sabino y la confluencia de los Ríos de Lagos, San Miguel y del Valle con el Río Verde, hasta la EH La Cuña","Lerma Santiago Pacífico","VIII","Río Verde 1","24.3752","2128.68","5.28137","147.191"
"6339",2018,1232,20,"Lerma-Santiago","Río Verde 2: Desde donde se localiza la EH La Cuña, hasta la confluencia del Río Verde con el Río Santiago","Lerma Santiago Pacífico","VIII","Río Verde 2","371.358","1378.15","7.76634","183.587"
"6340",2018,1233,20,"Lerma-Santiago","Río Palomas: Desde su nacimiento, hasta la Presa Palomas","Lerma Santiago Pacífico","VIII","Río Palomas","0.63131","343.725","0.326708","27.1388"
"6341",2018,1234,20,"Lerma-Santiago","Presa El Chique: Desde el nacimiento del Arroyo Malpaso y donde se localiza la Presa Palomas, hasta la Presa El Chique.","Lerma Santiago Pacífico","VIII","Presa El Chique","48.1556","2369.31","1.60226","93.0294"
"6342",2018,1235,20,"Lerma-Santiago","Río Juchipila 1: Desde donde se localiza la Presa El Chique, hasta la Presa Achoquen","Lerma Santiago Pacífico","VIII","Río Juchipila 1","83.2907","3113.03","5.50528","142.914"
"6343",2018,1236,20,"Lerma-Santiago","Río Juchipila 2: Desde donde se localiza la Presa Achoquen, hasta la confluencia del Río Juchipila con el Río Santiago","Lerma Santiago Pacífico","VIII","Río Juchipila 2","18.595","2563.91","12.8702","164.235"
"6344",2018,1238,20,"Lerma-Santiago","Río Santiago 1: Desde la salida del Lago de Chapala, hasta la EH Las Juntas","Lerma Santiago Pacífico","VIII","Río Santiago 1","2072.51","2945.41","15.08","448.467"
"6345",2018,1239,20,"Lerma-Santiago","Río Santiago 2: Desde donde se localiza la EH Las Juntas, hasta la EH San Cristóbal II","Lerma Santiago Pacífico","VIII","Río Santiago 2","384.736","1450.65","56.5233","427.675"
"6346",2018,1240,20,"Lerma-Santiago","Presa Santa Rosa: Desde donde se localiza la EH San Cristóbal II, hasta la Presa Santa Rosa","Lerma Santiago Pacífico","VIII","Presa Santa Rosa","1573.54","1939.86","164.561","447.172"
"6347",2018,1241,20,"Lerma-Santiago","Río Santiago 3: Desde donde se localiza la Presa Santa Rosa, hasta la EH La Yesca","Lerma Santiago Pacífico","VIII","Río Santiago 3","3.97967","1852.04","199.852","401.415"
"6348",2018,1242,20,"Lerma-Santiago","Río Tepetongo: Desde su nacimiento, hasta la EH La Gloria","Lerma Santiago Pacífico","VIII","Río Tepetongo","41.3896","3057.61","3.00019","83.1149"
"6349",2018,1243,20,"Lerma-Santiago","Río Tlaltenango: Desde su nacimiento, hasta la EH El Zapote","Lerma Santiago Pacífico","VIII","Río Tlaltenango","70.0663","2550.23","13.2076","225.521"
"6350",2018,1244,20,"Lerma-Santiago","Arroyo Lobatos: Desde su nacimiento, hasta la EH La Florida","Lerma Santiago Pacífico","VIII","Arroyo Lobatos","6.8283","1780.65","4.95842","65.1567"
"6351",2018,1245,20,"Lerma-Santiago","Río Bolaños 1: Desde donde se localizan las EH La Gloria, El Zapote y La Florida, hasta la EH Bolaños","Lerma Santiago Pacífico","VIII","Río Bolaños 1","12.824","4434.14","56.9442","416.975"
"6352",2018,1246,20,"Lerma-Santiago","Río Bolaños 2: Desde donde se localiza la EH Bolaños, hasta la EH El Caimán","Lerma Santiago Pacífico","VIII","Río Bolaños 2","4.51813","2939.32","79.122","252.598"
"6353",2018,1247,20,"Lerma-Santiago","Río San Juan: Desde su nacimiento, hasta la EH El Platanito","Lerma Santiago Pacífico","VIII","Río San Juan","151.289","5650.15","51.6133","365.306"
"6354",2018,1248,20,"Lerma-Santiago","Río Atengo: Desde donde se localiza la EH El Platanito, hasta la confluencia del Río Atengo con el Río Jesús María","Lerma Santiago Pacífico","VIII","Río Atengo","3.07254","6146.73","229.546","730.729"
"6355",2018,1249,20,"Lerma-Santiago","Río Jesús María: Desde su nacimiento, hasta donde se le unen los Arroyos Tempisque y Los Leones","Lerma Santiago Pacífico","VIII","Río Jesús María","0.745429","3086.89","76.7162","314.882"
"6356",2018,1250,20,"Lerma-Santiago","Río Huaynamota: Desde la confluencia de los Arroyos Tempisque y Los Leones con el Río Jesús María, hasta su confluencia con el Río Atengo","Lerma Santiago Pacífico","VIII","Río Huaynamota","0.738402","2036.11","136.079","242.95"
"6357",2018,1251,20,"Lerma-Santiago","Río Santiago 4: Desde donde se localizan las EH La Yesca y El Caimán, hasta la Presa El Cajón","Lerma Santiago Pacífico","VIII","Río Santiago 4","5941.91","2239.78","830.09","331.366"
"6358",2018,1252,20,"Lerma-Santiago","Río Santiago 5: Desde donde se localiza la Presa El Cajón y la confluencia de los Ríos Atengo y Jesús María, hasta aguas abajo de la cortina de la Presa Aguamilpa","Lerma Santiago Pacífico","VIII","Río Santiago 5","5977.86","2558.79","2751.34","405.023"
"6359",2018,1253,20,"Lerma-Santiago","Laguna Villa Corona A: Desde el nacimiento del Río San Antonio, hasta la presa Hurtado","Lerma Santiago Pacífico","VIII","Laguna Villa Corona A","0.683961","343.443","0","34.07"
"6360",2018,1254,20,"Lerma-Santiago","Laguna Villa Corona B: Desde donde se localiza la presa Hurtado, hasta la Laguna Atotonilco","Lerma Santiago Pacífico","VIII","Laguna Villa Corona B","21.3404","399.429","0","63.17"
"6361",2018,1255,20,"Lerma-Santiago","Laguna San Marcos-Zacoalco: desde el nacimiento de varias corrientes, hasta la Laguna San Marcos-Zacoalco","Lerma Santiago Pacífico","VIII","Laguna San Marcos-Zacoalco","0.109292","464.99","-10.731","61.39"
"6362",2018,1256,20,"Lerma-Santiago","Laguna de Sayula A: Desde el nacimiento de los arroyos San Cayetano y El Techague, hasta la presa La Joya","Lerma Santiago Pacífico","VIII","Laguna de Sayula A","0.195662","147.872","-1.815","13.23"
"6363",2018,1257,20,"Lerma-Santiago","Laguna de Sayula B: Desde donde se localiza la presa La Joya, hasta la Laguna de Sayula","Lerma Santiago Pacífico","VIII","Laguna de Sayula B","36.0168","1338.17","-38.688","204.43"
"6364",2018,1258,20,"Lerma-Santiago","Laguna de Zapotlán: Desde el nacimiento de varias corrientes, hasta la Laguna de Zapotlán","Lerma Santiago Pacífico","VIII","Laguna de Zapotlán","2.96739","474.697","15.644","80.8389"
"6365",2018,1259,20,"Lerma-Santiago","Río Santiago 6: Desde la cortina de la Presa Aguamilpa y el nacimiento del Río Mololoa, hasta su desembocadura en el Océano Pacífico.","Lerma Santiago Pacífico","VIII","Río Santiago 6","4839","2072.73","5462.96","674.618"
"6366",2018,1301,29,"Río Huicicila","Ixtapa: Desde el nacimiento de los cauces de los ríos Naranjo e Ixtapa hasta su desembocadura en el Océano Pacífico.","Lerma Santiago Pacífico","VIII","Ixtapa","19.5247","488.615","114.273","130.58"
"6367",2018,1302,29,"Río Huicicila","Pitillal: Desde el nacimiento del Río Pitillal hasta su desembocadura en el Océano Pacífico.","Lerma Santiago Pacífico","VIII","Pitillal","0.099362","431.933","80.3232","80.4"
"6368",2018,1303,29,"Río Huicicila","Cuale: Desde el nacimiento del Río Cuale hasta su desembocadura en el Océano Pacífico.","Lerma Santiago Pacífico","VIII","Cuale","8.00427","266.722","81.5422","83.7995"
"6369",2018,1304,29,"Río Huicicila","San Blas: Desde el nacimiento del Río San Blas hasta su desembocadura en el Océano Pacífico.","Lerma Santiago Pacífico","VIII","San Blas","77.4133","927.204","335.917","320.558"
"6370",2018,1305,29,"Río Huicicila","Huicicila: Desde el nacimiento del Río Huicicila y los arroyos la Tigresa, Agua Azul, Punta Litigú, entre otros, hasta su desembocadura en el Océano Pacífico.","Lerma Santiago Pacífico","VIII","Huicicila","44.7891","1800.77","431.061","466.724"
"6371",2018,1306,29,"Río Huicicila","Tecomala: Desde el nacimiento de los ríos Mismaloya, la Puerta y Tuito, hasta su desembocadura en el Océano Pacífico.","Lerma Santiago Pacífico","VIII","Tecomala","3.02094","772.852","181.055","183.96"
"6372",2018,1401,27,"Río Ameca","Salado: Desde el nacimiento de los ríos El Cocoliso, El Chapulimita y El Salado, que es la corriente principal de la cuenca hidrológica citada, hasta la estación hidrométrica La Vega.","Lerma Santiago Pacífico","VIII","Salado","44.563","1511.61","160.29","254.112"
"6373",2018,1402,27,"Río Ameca","Cocula: Desde el nacimiento del Río Cocula y la estación hidrométrica La Vega, hasta la estación hidrométrica Puente Ameca.","Lerma Santiago Pacífico","VIII","Cocula","79.2939","1160.07","314.859","196.733"
"6374",2018,1403,27,"Río Ameca","Ahuacatlán: Desde el nacimiento del Río Ahuacatlán, hasta su confluencia con el Río Ameca.","Lerma Santiago Pacífico","VIII","Ahuacatlán","23.1989","1275.15","157.063","185.671"
"6375",2018,1404,27,"Río Ameca","Atenguillo: Desde el nacimiento del Río Atenguillo, hasta su confluencia con el Río Ameca.","Lerma Santiago Pacífico","VIII","Atenguillo","4.60573","1878.7","174.466","190.635"
"6376",2018,1405,27,"Río Ameca","Ameca Pijinto: Desde donde se localiza la estación hidrométrica Puente Ameca y las confluencias de los Ríos Atenguillo y Ahuacatlán con el Río Ameca, hasta la estación hidrométrica Pijinto.","Lerma Santiago Pacífico","VIII","Ameca Pijinto","20.0466","2604.79","977.725","352.299"
"6377",2018,1406,27,"Río Ameca","Ameca Ixtapa A: Desde donde se localiza la estación hidrométrica Pijinto, hasta la estación hidrométrica Las Gaviotas II.","Lerma Santiago Pacífico","VIII","Ameca Ixtapa A","3.27533","1450.22","1324.05","364.511"
"6378",2018,1407,27,"Río Ameca","Talpa: Desde el nacimiento del Río Talpa, hasta su confluencia con el Río Mascota.","Lerma Santiago Pacífico","VIII","Talpa","0.347509","590.644","48.5397","63.9687"
"6379",2018,1408,27,"Río Ameca","Mascota: Desde el nacimiento del Río Mascota y la confluencia del Río Talpa, hasta la estación hidrométrica La Desembocada.","Lerma Santiago Pacífico","VIII","Mascota","107.768","1427.84","411.351","394.302"
"6380",2018,1409,27,"Río Ameca","Ameca Ixtapa B: Desde donde se localizan las estaciones hidrométricas La Desembocada y Las Gaviotas II, hasta su desembocadura en el Océano Pacífico.","Lerma Santiago Pacífico","VIII","Ameca Ixtapa B","102.144","888.286","1962.29","228.388"
"6381",2018,1501,13,"Costa de Jalisco","Río Tecolotán: Desde su nacimiento,hasta su desembocadura en el Océano Pacífico","Lerma Santiago Pacífico","VIII","Río Tecolotán","0.215164","446.775","176.303","176.425"
"6382",2018,1502,13,"Costa de Jalisco","Río Ipala: Desde el nacimiento del Río Ipala y otro escurrimiento secundario, hasta su desembocadura en el Océano Pacífico","Lerma Santiago Pacífico","VIII","Río Ipala","2.28207","378.711","115.235","115.32"
"6383",2018,1503,13,"Costa de Jalisco","Río María García: Desde el nacimiento del Río María García y otro escurrimiento de menor importancia, hasta su desembocadura en el Océano Pacífico","Lerma Santiago Pacífico","VIII","Río María García","213.117","606.986","186.739","165.56"
"6384",2018,1504,13,"Costa de Jalisco","Río Tomatlán A: Desde su nacimiento, hasta la presa Cajón de Peña","Lerma Santiago Pacífico","VIII","Río Tomatlán A","995.655","1145.65","576.397","874.305"
"6385",2018,1505,13,"Costa de Jalisco","Río Tomatlán B: Desde donde se localiza la presa Cajón de Peña, hasta la desembocadura del Río Tomatlán en el Océano Pacífico","Lerma Santiago Pacífico","VIII","Río Tomatlán B","155.942","1216.73","782.383","286.709"
"6386",2018,1506,13,"Costa de Jalisco","Río San Nicolás A: Desde su nacimiento, hasta su desembocadura en el Océano Pacífico","Lerma Santiago Pacífico","VIII","Río San Nicolás A","13.9222","2329.56","472.585","483.449"
"6387",2018,1507,13,"Costa de Jalisco","Río San Nicolás B: Desde el nacimiento de varias corrientes, hasta su desembocadura en el Océano Pacífico","Lerma Santiago Pacífico","VIII","Río San Nicolás B","1.63657","407.936","46.8685","47.5432"
"6388",2018,1508,13,"Costa de Jalisco","Río Cuitzmala: Desde su nacimiento, hasta su desembocadura en el Océano Pacífico","Lerma Santiago Pacífico","VIII","Río Cuitzmala","6.29926","1080.72","229.783","235.216"
"6389",2018,1509,13,"Costa de Jalisco","Río Purificación: Desde el nacimiento del Río Purificación y varios escurrimientos de menor importancia, hasta su desembocadura en el Océano Pacífico","Lerma Santiago Pacífico","VIII","Río Purificación","46.953","2252.63","458.329","498.502"
"6390",2018,1510,13,"Costa de Jalisco","Río Marabasco A: Desde su nacimiento, hasta su desembocadura en el Océano Pacífico","Lerma Santiago Pacífico","VIII","Río Marabasco A","72.6338","2198.66","436.638","499.12"
"6391",2018,1511,13,"Costa de Jalisco","Río Marabasco B: Desde el nacimiento de varias corrientes, hasta su desembocadura en el Océano Pacífico","Lerma Santiago Pacífico","VIII","Río Marabasco B","13.0193","888.054","111.396","208.556"
"6392",2018,1601,1,"Armería-Coahuayana","Tacotán: Desde el nacimiento del Río Ayuquila, hasta la presa Tacotán","Lerma Santiago Pacífico","VIII","Tacotán","133.759","1161.9","28.6527","181.542"
"6393",2018,1602,1,"Armería-Coahuayana","Corcovado: Desde donde se localiza la presa Tacotán, hasta la EH Corcovado","Lerma Santiago Pacífico","VIII","Corcovado","271.997","1599.65","95.725","140.561"
"6394",2018,1603,1,"Armería-Coahuayana","Las Piedras: Desde el nacimiento del Río San Miguel, hasta la EH Las Piedras","Lerma Santiago Pacífico","VIII","Las Piedras","109.068","1730.3","38.0837","172.744"
"6395",2018,1604,1,"Armería-Coahuayana","El Rosario: Desde donde se localiza la EH Las Piedras, hasta la EH El Rosario","Lerma Santiago Pacífico","VIII","El Rosario","91.8035","1687.85","92.7981","212.706"
"6396",2018,1605,1,"Armería-Coahuayana","Canoas: Desde donde se localizan las EH Corcovado y El Rosario, hasta la EH Canoas","Lerma Santiago Pacífico","VIII","Canoas","208.097","1294.77","265.104","213.5"
"6397",2018,1606,1,"Armería-Coahuayana","Armería: Desde donde se localiza la EH Canoas, hasta su desembocadura en el Océano Pacífico","Lerma Santiago Pacífico","VIII","Armería","875.581","2289.94","674.925","828.695"
"6398",2018,1607,1,"Armería-Coahuayana","Quito: Desde el nacimiento del Río Tuxpan, hasta la EH Quito","Lerma Santiago Pacífico","VIII","Quito","60.9643","2386.55","246.34","463.588"
"6399",2018,1611,1,"Armería-Coahuayana","Coahuayana 1: Desde donde se localiza la EH Quito y la confluencia del Río Barreras con el Río Coahuayana, hasta la EH Callejones","Lerma Santiago Pacífico","VIII","Coahuayana 1","123.088","2504.1","849.026","660.726"
"6400",2018,1612,1,"Armería-Coahuayana","Coahuayana 2: Desde donde se localiza la EH Callejones, hasta su desembocadura en el Océano Pacífico","Lerma Santiago Pacífico","VIII","Coahuayana 2","541.55","1016.76","1050.18","245.74"
"6401",2018,1613,1,"Armería-Coahuayana","Barreras: Desde el nacimiento de los ríos Barreras y Ahuijullo, hasta su confluencia con el Río Coahuayana","Lerma Santiago Pacífico","VIII","Barreras","16.4776","1878.53","196.613","359.858"
"6402",2018,1701,14,"Costa de Michoacán","Ríos Aquila-Ostuta: Desde el nacimiento de los ríos Aquila y Ostuta, hasta su desembocadura en el Océano Pacífico.","Lerma Santiago Pacífico","VIII","Ríos Aquila-Ostuta","6.07098","1318.08","186.842","192.22"
"6403",2018,1702,14,"Costa de Michoacán","Río Coalcomán: Desde su nacimiento, hasta su desembocadura en el Océano Pacífico.","Lerma Santiago Pacífico","VIII","Río Coalcomán","10.8837","1990.18","517.346","527.317"
"6404",2018,1703,14,"Costa de Michoacán","Ríos Marmeyera-Tupitina: Desde el nacimiento de los ríos Marmeyera y Tupitina y otros escurrimientos secundarios, hasta su desembocadura en el Océano Pacífico.","Lerma Santiago Pacífico","VIII","Ríos Marmeyera-Tupitina","2.3913","1045.36","179.598","181.458"
"6405",2018,1704,14,"Costa de Michoacán","Río Nexpa: Desde su nacimiento, hasta su desembocadura en el Océano Pacífico.","Lerma Santiago Pacífico","VIII","Río Nexpa","7.36182","2252.23","363.391","369.808"
"6406",2018,1705,14,"Costa de Michoacán","Río Chula: Desde el nacimiento del Río Chula y otro escurrimiento de menor importancia, hasta su desembocadura en el Océano Pacífico.","Lerma Santiago Pacífico","VIII","Río Chula","0.66073","1354.01","190.412","190.614"
"6407",2018,1706,14,"Costa de Michoacán","Río Acapilcan: desde el nacimiento del Río Acapilcan y otro escurrimiento de menor importancia, hasta su desembocadura en el Océano Pacífico.","Lerma Santiago Pacífico","VIII","Río Acapilcan","0.945789","1073.3","151.177","150.647"
"6408",2018,1801,8,"Balsas","Río Alto Atoyac: Desde su nacimiento, hasta la presa Manuel Ávila Camacho (Valsequillo)","Balsas","IV","Río Alto Atoyac","409.865","4001.66","-7.7446","469.701"
"6409",2018,1802,8,"Balsas","Río Amacuzac: Desde su nacimiento, hasta la EH Atenango del Río","Balsas","IV","Río Amacuzac","1051.18","8862.95","-300.395","2184.36"
"6410",2018,1803,8,"Balsas","Río Tlapaneco: Desde su nacimiento, hasta la EH Ixcamilpa","Balsas","IV","Río Tlapaneco","34.9281","4975.69","-221.718","1005.5"
"6411",2018,1804,8,"Balsas","Río Nexapa: Desde su nacimiento, hasta la EH Sta. María Coetzala","Balsas","IV","Río Nexapa","575.736","4219.52","-1.15836","349.925"
